Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Quantity,Unit_Price,Revenue,Delivery_Days,Order_Status
SO01481,2024-06-18,C049,P001,R03,618,175.76,108619.68,13,Completed
SO01482,2025-04-08,C008,P008,R04,887,273.03,242177.61,25,Completed
SO01483,2024-06-23,C045,P006,R03,1850,492.38,910903.0,11,Completed
SO01484,2023-05-24,C033,P008,R02,838,391.84,328361.92,22,Completed
SO01485,2023-02-22,C015,P005,R04,1961,447.78,878096.58,15,Completed
SO01486,2023-03-29,C019,P003,R04,1298,134.84,175022.32,23,Completed
SO01487,2025-09-11,C014,P003,R03,708,268.8,190310.4,17,Completed
SO01488,2025-03-14,C020,P003,R01,915,53.65,49089.75,20,Completed
SO01489,2024-11-24,C009,P006,R02,1708,319.61,545893.88,29,Delayed
SO01490,2024-05-22,C024,P003,R02,1326,251.85,333953.1,14,Completed
SO01491,2024-01-16,C019,P007,R04,1353,248.51,336234.03,16,Completed
SO01492,2025-04-28,C042,P002,R04,974,132.14,128704.36,14,Completed
SO01493,2023-06-03,C004,P003,R03,379,249.44,94537.76,5,Completed
SO01494,2024-10-19,C049,P003,R03,759,310.43,235616.37,5,Completed
SO01495,2023-05-09,C001,P007,R01,1262,408.69,515766.78,5,Completed
SO01496,2024-08-25,C015,P001,R04,1593,147.24,234553.32,21,Completed
SO01497,2024-02-10,C010,P001,R04,1687,74.05,124922.35,11,Completed
SO01498,2023-11-22,C031,P004,R02,1272,384.95,489656.4,22,Completed
SO01499,2025-05-26,C023,P004,R04,1633,54.2,88508.6,8,Completed
SO01500,2023-06-17,C011,P005,R04,374,363.06,135784.44,22,Completed
SO01501,2023-01-13,C015,P005,R04,1695,230.57,390816.15,15,Completed
SO01502,2025-11-30,C029,P002,R02,122,282.27,34436.94,19,Completed
SO01503,2025-11-10,C016,P004,R03,1934,387.03,748516.02,12,Completed
SO01504,2024-08-27,C003,P003,R03,935,437.02,408613.7,28,Delayed
SO01505,2025-04-09,C014,P008,R03,881,30.78,27117.18,6,Completed
SO01506,2024-08-14,C038,P003,R02,783,340.9,266924.7,17,Completed
SO01507,2023-07-05,C029,P007,R02,1834,458.88,841585.92,20,Completed
SO01508,2025-10-23,C017,P005,R03,1749,491.42,859493.58,28,Delayed
SO01509,2025-03-02,C011,P004,R04,508,111.4,56591.2,24,Completed
SO01510,2024-03-27,C031,P003,R02,1031,58.23,60035.13,29,Delayed
SO01511,2024-03-01,C047,P004,R04,1963,173.94,341444.22,6,Completed
SO01512,2023-05-21,C042,P002,R04,609,54.43,33147.87,19,Completed
SO01513,2023-11-30,C001,P001,R01,626,310.89,194617.14,8,Completed
SO01514,2023-02-27,C028,P001,R04,1490,273.2,407068.0,11,Completed
SO01515,2024-07-13,C008,P005,R04,482,475.24,229065.68,3,Completed
SO01516,2024-01-10,C006,P008,R04,1674,50.84,85106.16,3,Completed
SO01517,2023-07-02,C049,P008,R03,1732,253.98,439893.36,20,Completed
SO01518,2024-12-04,C046,P001,R01,469,199.3,93471.7,19,Completed
SO01519,2023-02-16,C003,P008,R03,1628,162.83,265087.24,6,Completed
SO01520,2024-03-19,C042,P002,R04,1344,389.93,524065.92,13,Completed
SO01521,2024-02-03,C016,P001,R03,1679,77.56,130223.24,26,Completed
SO01522,2025-11-11,C017,P002,R03,1455,251.53,365976.15,17,Completed
SO01523,2023-03-19,C010,P002,R04,110,374.31,41174.1,29,Delayed
SO01524,2023-04-22,C032,P005,R02,1050,110.42,115941.0,5,Completed
SO01525,2024-07-29,C010,P003,R04,1153,43.89,50605.17,29,Delayed
SO01526,2023-08-10,C011,P008,R04,161,264.36,42561.96,24,Completed
SO01527,2025-01-31,C045,P004,R03,1404,148.53,208536.12,11,Completed
SO01528,2024-11-15,C048,P006,R04,164,287.21,47102.44,16,Completed
SO01529,2023-02-17,C016,P004,R03,971,56.48,54842.08,21,Completed
SO01530,2025-12-17,C022,P008,R02,424,440.17,186632.08,26,Completed
SO01531,2023-10-30,C043,P006,R04,1494,113.38,169389.72,10,Completed
SO01532,2024-02-15,C013,P004,R01,508,110.76,56266.08,18,Completed
SO01533,2025-01-31,C008,P004,R04,1500,222.82,334230.0,15,Completed
SO01534,2023-05-18,C003,P001,R03,1743,213.34,371851.62,21,Completed
SO01535,2025-01-19,C040,P006,R01,1927,493.81,951571.87,25,Completed
SO01536,2024-10-06,C031,P005,R02,1874,449.54,842437.96,13,Completed
SO01537,2023-11-15,C031,P004,R02,737,408.92,301374.04,17,Completed
SO01538,2024-09-15,C016,P006,R03,1860,81.72,151999.2,28,Delayed
SO01539,2025-01-22,C050,P002,R04,898,351.5,315647.0,25,Completed
SO01540,2024-06-03,C043,P004,R04,1045,266.32,278304.4,5,Completed
SO01541,2025-12-02,C017,P002,R03,984,223.61,220032.24,25,Completed
SO01542,2024-01-26,C019,P004,R04,1606,350.2,562421.2,13,Completed
SO01543,2023-12-04,C044,P002,R01,721,362.78,261564.38,10,Completed
SO01544,2024-05-06,C028,P002,R04,1701,245.21,417102.21,6,Completed
SO01545,2024-08-08,C010,P006,R04,1760,446.18,785276.8,25,Completed
SO01546,2023-11-15,C031,P004,R02,1644,31.06,51062.64,5,Completed
SO01547,2024-08-01,C025,P007,R01,1490,36.88,54951.2,28,Delayed
SO01548,2025-05-04,C050,P004,R04,1804,478.71,863592.84,18,Completed
SO01549,2025-02-16,C023,P005,R04,501,332.4,166532.4,13,Completed
SO01550,2023-08-10,C035,P008,R02,343,309.92,106302.56,11,Completed
SO01551,2023-04-17,C003,P003,R03,1522,481.14,732295.08,24,Completed
SO01552,2023-10-17,C014,P004,R03,1954,458.63,896163.02,16,Completed
SO01553,2025-09-24,C038,P005,R02,1570,420.53,660232.1,21,Completed
SO01554,2024-11-09,C029,P003,R02,374,38.41,14365.34,18,Completed
SO01555,2023-01-23,C033,P005,R02,766,429.86,329272.76,26,Completed
SO01556,2023-01-15,C003,P007,R03,1772,184.62,327146.64,4,Completed
SO01557,2025-03-08,C045,P001,R03,1041,139.82,145552.62,4,Completed
SO01558,2024-04-09,C003,P008,R03,622,407.59,253520.98,26,Completed
SO01559,2025-08-07,C023,P006,R04,335,150.42,50390.7,26,Completed
SO01560,2024-10-30,C049,P004,R03,1710,341.0,583110.0,22,Completed
SO01561,2024-07-16,C005,P008,R04,1879,287.27,539780.33,28,Delayed
SO01562,2025-01-17,C026,P002,R04,1234,466.62,575809.08,22,Completed
SO01563,2023-09-13,C026,P004,R04,1160,254.39,295092.4,22,Completed
SO01564,2024-09-02,C009,P006,R02,692,175.81,121660.52,28,Delayed
SO01565,2024-07-15,C024,P005,R02,1827,190.33,347732.91,5,Completed
SO01566,2025-03-06,C009,P003,R02,1726,225.2,388695.2,18,Completed
SO01567,2023-04-07,C047,P001,R04,967,260.1,251516.7,23,Completed
SO01568,2025-05-19,C042,P003,R04,1046,208.97,218582.62,27,Delayed
SO01569,2025-08-25,C020,P007,R01,1563,379.24,592752.12,8,Completed
SO01570,2024-05-23,C004,P002,R03,399,309.8,123610.2,25,Completed
SO01571,2025-11-08,C036,P003,R04,313,274.73,85990.49,7,Completed
SO01572,2024-05-12,C045,P002,R03,53,273.72,14507.16,28,Delayed
SO01573,2025-06-25,C037,P001,R04,632,365.9,231248.8,25,Completed
SO01574,2024-03-08,C008,P003,R04,1617,151.9,245622.3,24,Completed
SO01575,2023-04-17,C014,P008,R03,594,378.23,224668.62,6,Completed
SO01576,2024-10-07,C016,P006,R03,1132,358.64,405980.48,18,Completed
SO01577,2024-02-13,C009,P006,R02,506,358.72,181512.32,14,Completed
SO01578,2025-01-10,C018,P003,R04,1710,270.49,462537.9,3,Completed
SO01579,2024-05-06,C005,P008,R04,492,428.08,210615.36,19,Completed
SO01580,2023-05-14,C008,P008,R04,436,131.03,57129.08,28,Delayed
SO01581,2023-11-10,C018,P006,R04,739,298.51,220598.89,3,Completed
SO01582,2025-10-08,C039,P007,R01,833,390.35,325161.55,17,Completed
SO01583,2024-01-04,C043,P002,R04,486,105.84,51438.24,27,Delayed
SO01584,2025-07-17,C016,P004,R03,869,326.5,283728.5,14,Completed
SO01585,2025-03-30,C025,P008,R01,1342,433.3,581488.6,7,Completed
SO01586,2023-04-15,C033,P006,R02,426,346.9,147779.4,26,Completed
SO01587,2025-09-11,C050,P004,R04,1102,380.32,419112.64,6,Completed
SO01588,2023-02-16,C046,P005,R01,116,422.18,48972.88,5,Completed
SO01589,2023-02-19,C045,P003,R03,1006,47.04,47322.24,24,Completed
SO01590,2025-09-16,C041,P008,R02,1683,190.77,321065.91,7,Completed
SO01591,2023-07-07,C023,P006,R04,935,116.07,108525.45,11,Completed
SO01592,2025-01-22,C050,P007,R04,806,447.43,360628.58,13,Completed
SO01593,2025-06-15,C017,P006,R03,1853,363.84,674195.52,15,Completed
SO01594,2025-03-03,C007,P002,R02,1544,318.3,491455.2,7,Completed
SO01595,2023-11-28,C006,P003,R04,138,35.09,4842.42,23,Completed
SO01596,2025-01-30,C015,P007,R04,382,389.49,148785.18,15,Completed
SO01597,2023-12-21,C018,P008,R04,937,266.05,249288.85,12,Completed
SO01598,2025-04-04,C013,P008,R01,818,45.65,37341.7,5,Completed
SO01599,2023-07-16,C015,P005,R04,1305,375.02,489401.1,9,Completed
SO01600,2023-11-01,C038,P002,R02,1881,422.16,794082.96,12,Completed
SO01601,2025-03-23,C003,P001,R03,341,299.55,102146.55,3,Completed
SO01602,2025-01-13,C026,P003,R04,769,185.11,142349.59,22,Completed
SO01603,2025-02-20,C014,P001,R03,1676,288.99,484347.24,10,Completed
SO01604,2023-02-25,C047,P001,R04,1639,385.78,632293.42,21,Completed
SO01605,2023-01-19,C013,P001,R01,1791,229.84,411643.44,16,Completed
SO01606,2024-05-09,C037,P001,R04,1352,127.16,171920.32,28,Delayed
SO01607,2023-06-11,C050,P006,R04,1197,466.8,558759.6,10,Completed
SO01608,2023-05-05,C002,P005,R04,601,46.3,27826.3,25,Completed
SO01609,2024-04-14,C043,P008,R04,1261,273.18,344479.98,6,Completed
SO01610,2025-11-22,C002,P003,R04,385,439.81,169326.85,23,Completed
SO01611,2025-10-08,C028,P002,R04,1145,57.78,66158.1,18,Completed
SO01612,2025-01-09,C031,P001,R02,1705,495.07,844094.35,20,Completed
SO01613,2024-10-26,C044,P002,R01,1262,165.27,208570.74,3,Completed
SO01614,2023-05-27,C036,P004,R04,1818,446.87,812409.66,8,Completed
SO01615,2023-10-08,C022,P006,R02,394,443.22,174628.68,8,Completed
SO01616,2024-09-14,C048,P001,R04,505,297.04,150005.2,13,Completed
SO01617,2025-02-22,C017,P006,R03,483,155.62,75164.46,25,Completed
SO01618,2025-07-17,C023,P005,R04,879,245.59,215873.61,24,Completed
SO01619,2023-10-09,C035,P003,R02,1576,379.77,598517.52,7,Completed
SO01620,2025-06-05,C013,P008,R01,187,238.64,44625.68,10,Completed
SO01621,2023-11-17,C047,P006,R04,1113,160.94,179126.22,25,Completed
SO01622,2024-01-11,C021,P008,R01,818,208.14,170258.52,3,Completed
SO01623,2024-04-19,C041,P006,R02,788,90.51,71321.88,8,Completed
SO01624,2023-07-07,C033,P002,R02,1217,404.32,492057.44,7,Completed
SO01625,2025-12-18,C012,P003,R01,374,71.36,26688.64,20,Completed
SO01626,2023-10-17,C039,P001,R01,1956,69.63,136196.28,3,Completed
SO01627,2024-05-23,C002,P003,R04,1426,333.58,475685.08,13,Completed
SO01628,2024-09-22,C017,P003,R03,787,217.69,171322.03,12,Completed
SO01629,2024-09-11,C012,P007,R01,596,108.43,64624.28,14,Completed
SO01630,2024-09-15,C032,P001,R02,645,218.46,140906.7,6,Completed
SO01631,2023-02-10,C047,P005,R04,50,119.59,5979.5,24,Completed
SO01632,2025-01-29,C014,P003,R03,1690,292.79,494815.1,28,Delayed
SO01633,2025-03-13,C047,P001,R04,766,314.98,241274.68,21,Completed
SO01634,2025-08-15,C045,P001,R03,1749,76.81,134340.69,12,Completed
SO01635,2025-02-05,C040,P007,R01,1540,257.91,397181.4,4,Completed
SO01636,2024-09-27,C040,P004,R01,1946,443.31,862681.26,25,Completed
SO01637,2023-03-04,C044,P002,R01,746,171.86,128207.56,14,Completed
SO01638,2023-08-09,C009,P003,R02,184,307.86,56646.24,13,Completed
SO01639,2025-04-04,C017,P003,R03,1779,438.21,779575.59,20,Completed
SO01640,2024-04-26,C006,P002,R04,215,378.4,81356.0,28,Delayed
SO01641,2024-09-03,C031,P008,R02,1278,414.87,530203.86,18,Completed
SO01642,2024-02-27,C037,P008,R04,929,294.18,273293.22,19,Completed
SO01643,2024-07-12,C045,P007,R03,551,251.85,138769.35,9,Completed
SO01644,2025-02-14,C015,P004,R04,1606,444.76,714284.56,12,Completed
SO01645,2023-12-23,C023,P007,R04,382,249.75,95404.5,3,Completed
SO01646,2025-12-24,C025,P001,R01,552,209.49,115638.48,17,Completed
SO01647,2025-06-07,C011,P006,R04,244,227.46,55500.24,9,Completed
SO01648,2023-01-03,C029,P002,R02,587,78.21,45909.27,13,Completed
SO01649,2024-12-08,C007,P001,R02,445,486.54,216510.3,24,Completed
SO01650,2023-04-01,C036,P008,R04,1140,429.61,489755.4,29,Delayed
SO01651,2024-11-24,C020,P001,R01,1215,369.53,448978.95,25,Completed
SO01652,2024-10-23,C006,P003,R04,722,78.51,56684.22,15,Completed
SO01653,2024-10-12,C016,P003,R03,1353,194.49,263144.97,12,Completed
SO01654,2024-12-13,C017,P002,R03,546,454.1,247938.6,15,Completed
SO01655,2024-11-20,C019,P006,R04,1742,185.95,323924.9,21,Completed
SO01656,2023-03-13,C038,P005,R02,692,416.7,288356.4,18,Completed
SO01657,2025-01-03,C030,P007,R02,732,38.52,28196.64,9,Completed
SO01658,2024-10-13,C039,P003,R01,885,450.99,399126.15,14,Completed
SO01659,2023-02-05,C030,P003,R02,1614,221.76,357920.64,28,Delayed
SO01660,2023-09-24,C030,P001,R02,308,454.81,140081.48,13,Completed
SO01661,2025-10-08,C009,P003,R02,1574,28.82,45362.68,15,Completed
SO01662,2025-02-18,C029,P002,R02,1044,350.38,365796.72,10,Completed
SO01663,2023-12-08,C013,P004,R01,1264,422.71,534305.44,24,Completed
SO01664,2024-12-24,C030,P001,R02,1543,458.38,707280.34,13,Completed
SO01665,2023-12-14,C034,P001,R02,1972,120.57,237764.04,6,Completed
SO01666,2023-11-21,C025,P006,R01,719,165.68,119123.92,13,Completed
SO01667,2023-04-19,C023,P008,R04,1513,49.97,75604.61,22,Completed
SO01668,2023-10-18,C027,P006,R03,691,422.92,292237.72,6,Completed
SO01669,2025-07-20,C044,P003,R01,1063,212.74,226142.62,10,Completed
SO01670,2024-06-08,C010,P005,R04,541,449.16,242995.56,12,Completed
SO01671,2023-10-10,C010,P003,R04,78,238.12,18573.36,21,Completed
SO01672,2024-03-24,C008,P007,R04,1144,406.93,465527.92,14,Completed
SO01673,2024-12-07,C029,P002,R02,522,401.3,209478.6,16,Completed
SO01674,2025-05-06,C038,P003,R02,1595,276.07,440331.65,9,Completed
SO01675,2025-12-11,C050,P003,R04,75,358.43,26882.25,3,Completed
SO01676,2023-04-25,C035,P006,R02,1778,437.69,778212.82,29,Delayed
SO01677,2024-04-30,C032,P001,R02,1904,352.72,671578.88,15,Completed
SO01678,2025-05-02,C008,P003,R04,1269,328.53,416904.57,24,Completed
SO01679,2024-09-05,C004,P005,R03,1711,210.43,360045.73,23,Completed
SO01680,2025-11-28,C007,P001,R02,98,413.73,40545.54,22,Completed
SO01681,2024-09-27,C034,P004,R02,978,371.71,363532.38,25,Completed
SO01682,2023-11-12,C015,P005,R04,1851,197.47,365516.97,27,Delayed
SO01683,2023-12-12,C009,P002,R02,1699,70.65,120034.35,18,Completed
SO01684,2024-05-10,C031,P005,R02,1399,44.98,62927.02,6,Completed
SO01685,2023-09-30,C029,P003,R02,1335,84.56,112887.6,26,Completed
SO01686,2025-09-29,C001,P001,R01,869,411.79,357845.51,28,Delayed
SO01687,2025-04-20,C043,P003,R04,885,457.11,404542.35,12,Completed
SO01688,2023-08-14,C002,P004,R04,907,389.8,353548.6,16,Completed
SO01689,2023-05-23,C042,P007,R04,514,251.71,129378.94,6,Completed
SO01690,2023-11-09,C019,P006,R04,1985,305.58,606576.3,18,Completed
SO01691,2023-11-19,C011,P006,R04,1112,334.37,371819.44,27,Delayed
SO01692,2024-01-06,C026,P001,R04,938,436.33,409277.54,21,Completed
SO01693,2024-07-31,C038,P005,R02,1590,248.14,394542.6,22,Completed
SO01694,2025-01-17,C004,P001,R03,302,482.63,145754.26,24,Completed
SO01695,2024-03-21,C042,P007,R04,1646,329.53,542406.38,8,Completed
SO01696,2024-09-05,C006,P006,R04,240,166.61,39986.4,29,Delayed
SO01697,2023-12-20,C050,P003,R04,1070,114.44,122450.8,29,Delayed
SO01698,2025-11-05,C035,P007,R02,1915,437.57,837946.55,8,Completed
SO01699,2024-03-19,C019,P007,R04,1299,255.88,332388.12,19,Completed
SO01700,2024-06-17,C039,P003,R01,103,45.09,4644.27,21,Completed
SO01701,2023-05-04,C001,P008,R01,629,332.42,209092.18,28,Delayed
SO01702,2024-06-23,C006,P003,R04,690,133.28,91963.2,21,Completed
SO01703,2023-06-02,C047,P001,R04,1768,161.46,285461.28,13,Completed
SO01704,2023-03-20,C012,P008,R01,1490,271.3,404237.0,19,Completed
SO01705,2025-10-29,C010,P004,R04,1872,439.23,822238.56,19,Completed
SO01706,2025-02-02,C026,P001,R04,802,188.35,151056.7,10,Completed
SO01707,2025-01-12,C024,P003,R02,129,51.63,6660.27,8,Completed
SO01708,2023-01-04,C037,P008,R04,1598,215.0,343570.0,28,Delayed
SO01709,2023-10-15,C025,P002,R01,1107,439.97,487046.79,22,Completed
SO01710,2025-12-13,C029,P008,R02,1325,371.17,491800.25,18,Completed
SO01711,2024-07-16,C047,P005,R04,317,368.77,116900.09,28,Delayed
SO01712,2025-06-06,C045,P002,R03,596,184.1,109723.6,28,Delayed
SO01713,2024-09-05,C015,P003,R04,135,223.23,30136.05,22,Completed
SO01714,2023-08-19,C029,P004,R02,305,66.52,20288.6,23,Completed
SO01715,2025-02-10,C004,P007,R03,1159,93.28,108111.52,19,Completed
SO01716,2023-12-27,C002,P006,R04,958,237.57,227592.06,17,Completed
SO01717,2025-01-03,C037,P002,R04,1972,458.34,903846.48,22,Completed
SO01718,2025-05-21,C030,P007,R02,1859,118.03,219417.77,6,Completed
SO01719,2024-03-31,C040,P007,R01,322,490.89,158066.58,27,Delayed
SO01720,2023-12-26,C031,P002,R02,1644,384.03,631345.32,18,Completed
SO01721,2023-02-09,C010,P003,R04,216,310.3,67024.8,7,Completed
SO01722,2024-11-07,C014,P006,R03,1788,53.43,95532.84,12,Completed
SO01723,2025-09-06,C010,P005,R04,1796,36.15,64925.4,19,Completed
SO01724,2024-03-14,C045,P001,R03,1033,488.49,504610.17,18,Completed
SO01725,2025-03-05,C011,P007,R04,1710,231.81,396395.1,28,Delayed
SO01726,2025-01-07,C021,P008,R01,1531,229.74,351731.94,6,Completed
SO01727,2023-03-22,C012,P002,R01,916,478.94,438709.04,24,Completed
SO01728,2023-02-02,C039,P007,R01,1691,144.34,244078.94,24,Completed
SO01729,2023-09-02,C044,P001,R01,711,105.74,75181.14,21,Completed
SO01730,2025-04-14,C023,P007,R04,731,493.24,360558.44,28,Delayed
SO01731,2023-02-03,C023,P005,R04,1972,436.13,860048.36,29,Delayed
SO01732,2023-07-15,C039,P001,R01,1546,354.19,547577.74,10,Completed
SO01733,2024-08-27,C019,P006,R04,1510,80.45,121479.5,14,Completed
SO01734,2024-09-13,C047,P008,R04,623,105.02,65427.46,7,Completed
SO01735,2025-06-04,C050,P004,R04,750,241.98,181485.0,10,Completed
SO01736,2023-07-13,C021,P003,R01,106,296.38,31416.28,18,Completed
SO01737,2024-09-08,C026,P002,R04,422,442.31,186654.82,18,Completed
SO01738,2025-06-14,C007,P001,R02,467,330.38,154287.46,16,Completed
SO01739,2025-11-24,C010,P007,R04,305,386.03,117739.15,8,Completed
SO01740,2024-01-18,C029,P008,R02,1527,273.35,417405.45,27,Delayed
SO01741,2025-06-15,C016,P001,R03,183,320.56,58662.48,6,Completed
SO01742,2025-04-20,C028,P004,R04,898,316.81,284495.38,24,Completed
SO01743,2023-03-13,C031,P004,R02,847,311.7,264009.9,20,Completed
SO01744,2024-10-07,C042,P003,R04,700,128.88,90216.0,5,Completed
SO01745,2023-07-02,C013,P003,R01,1118,301.82,337434.76,25,Completed
SO01746,2025-07-31,C028,P002,R04,1095,488.25,534633.75,15,Completed
SO01747,2024-10-21,C007,P001,R02,926,63.02,58356.52,21,Completed
SO01748,2025-04-01,C048,P002,R04,1836,297.28,545806.08,10,Completed
SO01749,2024-05-12,C005,P007,R04,1510,172.16,259961.6,25,Completed
SO01750,2024-10-10,C039,P005,R01,718,120.46,86490.28,9,Completed
SO01751,2024-04-13,C044,P001,R01,1623,271.18,440125.14,6,Completed
SO01752,2025-12-12,C023,P003,R04,780,84.09,65590.2,22,Completed
SO01753,2025-09-09,C043,P003,R04,1281,378.03,484256.43,7,Completed
SO01754,2024-06-08,C026,P005,R04,1696,221.16,375087.36,28,Delayed
SO01755,2023-12-08,C005,P001,R04,638,168.14,107273.32,3,Completed
SO01756,2023-02-04,C008,P006,R04,1482,433.97,643143.54,26,Completed
SO01757,2024-04-08,C036,P002,R04,689,369.3,254447.7,22,Completed
SO01758,2024-04-01,C045,P003,R03,1690,280.6,474214.0,12,Completed
SO01759,2023-07-24,C046,P006,R01,1215,432.16,525074.4,16,Completed
SO01760,2023-10-02,C015,P003,R04,905,325.39,294477.95,21,Completed
SO01761,2024-05-03,C015,P008,R04,746,114.96,85760.16,26,Completed
SO01762,2025-11-19,C023,P003,R04,1758,452.71,795864.18,19,Completed
SO01763,2024-08-15,C030,P006,R02,358,229.65,82214.7,29,Delayed
SO01764,2024-11-07,C033,P008,R02,349,155.33,54210.17,14,Completed
SO01765,2023-03-01,C029,P008,R02,779,270.83,210976.57,28,Delayed
SO01766,2024-12-18,C022,P008,R02,862,139.01,119826.62,11,Completed
SO01767,2024-04-08,C027,P003,R03,221,85.63,18924.23,10,Completed
SO01768,2024-07-24,C012,P002,R01,1237,408.95,505871.15,10,Completed
SO01769,2025-09-21,C027,P008,R03,306,489.44,149768.64,6,Completed
SO01770,2024-04-16,C001,P002,R01,308,223.76,68918.08,17,Completed
SO01771,2024-11-04,C029,P008,R02,1708,372.0,635376.0,19,Completed
SO01772,2024-10-22,C017,P008,R03,390,444.36,173300.4,13,Completed
SO01773,2025-02-21,C005,P006,R04,1309,141.06,184647.54,27,Delayed
SO01774,2024-06-20,C015,P003,R04,374,98.13,36700.62,14,Completed
SO01775,2024-04-13,C006,P002,R04,1528,277.96,424722.88,18,Completed
SO01776,2025-02-04,C021,P004,R01,198,324.88,64326.24,9,Completed
SO01777,2023-04-18,C043,P004,R04,474,296.94,140749.56,12,Completed
SO01778,2023-12-22,C004,P002,R03,1638,245.97,402898.86,14,Completed
SO01779,2024-12-26,C038,P007,R02,1871,432.48,809170.08,10,Completed
SO01780,2024-03-14,C015,P004,R04,991,425.94,422106.54,14,Completed
SO01781,2025-12-01,C043,P008,R04,431,51.63,22252.53,17,Completed
SO01782,2024-03-23,C015,P006,R04,283,304.98,86309.34,29,Delayed
SO01783,2023-10-17,C009,P006,R02,230,348.24,80095.2,22,Completed
SO01784,2024-06-22,C042,P005,R04,1333,451.96,602462.68,13,Completed
SO01785,2023-08-18,C041,P008,R02,1575,103.86,163579.5,4,Completed
SO01786,2023-11-10,C006,P008,R04,1372,177.82,243969.04,14,Completed
SO01787,2024-01-14,C026,P001,R04,643,388.84,250024.12,11,Completed
SO01788,2023-05-01,C017,P001,R03,112,86.19,9653.28,4,Completed
SO01789,2025-04-20,C047,P004,R04,308,426.73,131432.84,5,Completed
SO01790,2025-03-21,C045,P005,R03,862,280.56,241842.72,7,Completed
SO01791,2023-03-17,C001,P003,R01,436,20.65,9003.4,23,Completed
SO01792,2025-02-23,C010,P007,R04,377,236.74,89250.98,24,Completed
SO01793,2025-01-24,C010,P002,R04,709,197.43,139977.87,25,Completed
SO01794,2025-10-04,C019,P008,R04,511,476.18,243327.98,14,Completed
SO01795,2025-04-15,C046,P004,R01,550,69.07,37988.5,13,Completed
SO01796,2024-10-09,C018,P008,R04,613,420.37,257686.81,27,Delayed
SO01797,2025-08-11,C019,P003,R04,295,343.63,101370.85,24,Completed
SO01798,2025-09-16,C045,P005,R03,852,408.31,347880.12,5,Completed
SO01799,2025-11-09,C011,P004,R04,160,191.91,30705.6,26,Completed
SO01800,2024-04-14,C013,P003,R01,506,277.37,140349.22,4,Completed
SO01801,2023-12-05,C001,P008,R01,621,215.71,133955.91,23,Completed
